"id","titulo","guia_id"
2002,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas ao Paciente)  (↓)",NULL
2003,"Porcentagem de Mortalidade Institucional (↓)",NULL
2004,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 72 Horas (↑)",NULL
2005,"Taxa de Utilização de Cateter Vesical de Demora (CVD) (↓)",NULL
2006,"Taxa de Mortalidade por Acidente de Transporte Terrestre (↓)",NULL
2007,"Percentual de Atendimento Interno às Solicitações de Hemocomponentes (↑) ",NULL
2008,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 10 Dias (↑)",NULL
2009,"Percentual  de Concessão de OPME (↑)",NULL
2010,"Proporção de Gestantes com pelo Menos 6 (seis) Consultas Pré-Natal Realizadas, Sendo a Primeira até a 12ª Semana de Gestação (↑)",NULL
2011,"Cobertura Vacinal de Febre Amarela na Criança Menor de 1 ano de Idade (↑)",NULL
2012,"Percentual de Óbitos com Doenças de Notificação Compulsória Investigados (↑)",NULL
2013,"Razão de Exames de Mamografia de Rastreamento Realizados em Mulheres de 50 a 69 Anos de Idade (↑)",NULL
2014," Proporção da População Servida por Coleta de Lixo (↑)",NULL
2015,"Variação da Proporção de Resíduos por Grupo (↓)",NULL
2016,"Percentual de Cumprimento dos Planos de Manutenção Preventiva (PMP) dos Sistemas de Climatização, Ventilação e Exaustão (↑)",NULL
2017,"Proporção de Óbitos Infantis e Fetais Investigados (↑)",NULL
2018,"Percentual de Óbitos Mulheres em Idade Fértil- MIF (10 a 49 Anos) Investigados (↑)",NULL
2019,"Taxa de Analfabetismo (↓)",NULL
2020,"Percentual de Conclusão do Plano de Manutenções Programadas em Equipamentos Médicos Assistenciais (↑)",NULL
2021,"Taxa de Mortalidade de Câncer de Mama em Mulheres (↓)",NULL
2022,"Taxa de Readmissão em UTI (↓) (48 Horas) ",NULL
2023,"Taxa de Amostra de Sangue Descartada por Lipemia (↓)",NULL
2024,"Taxa de Recaída (3 Meses)  (↓)",NULL
2025,"Percentual de Ocorrência de Glosas no SIH-SUS (↓)",NULL
2026,"Produto Interno Bruto per Capita (PIB)",NULL
2027,"Índice de Produção de Hemocomponentes (↑)",NULL
2028,"Percentual de Cumprimento de Visita Técnica e Administrativa nas Unidades Assistidas pelo Hemocentro Coordenador (↑)",NULL
2029,"Percentual de Atendimento Externo às Solicitações de Hemocomponentes (↑) ",NULL
2030,"Incidência de Hepatite C (↓)",NULL
2031,"Percentual de Encaminhamentos para Atendimento Especializado (↓)",NULL
2032,"Incidência de Hepatite B (↓)",NULL
2033,"Taxa de Detecção de Hepatite B (↑)",NULL
2034,"Percentual de Divergência de Estoque Físico e Virtual de Medicamentos do Componente Especializado da Assistência Farmacêutica no Balanço Quinzenal (↓)",NULL
2035,"Número de Pacientes Habilitados no Serviço de Atenção Domiciliar Estadual  (SAD) (↑)",NULL
2036,"Proporção de Cura dos Casos Novos de Hanseníase Diagnosticados nos Anos das Coortes (↑)",NULL
2037,"Número Absoluto de Casos de Sarampo Confirmados (↓)",NULL
2038,"Prevalência de Excesso de Peso em Adultos (↓) ",NULL
2039,"Prevalência de Excesso de Peso para Idade Segundo IMC em Crianças Menores de 5 Anos (↓)",NULL
2040,"iRAPS – Índice da Rede de Atenção Psicossocial (↑)",NULL
2041,"Percentual de Manifestações Queixosas Recebidas no Sistema de Ouvidoria do SUS (↓)",NULL
2042,"Percentual de Execução de Cirurgias Eletivas Ambulatoriais (BPA) (↑)",NULL
2043,"Razão de Consultas de Enfermeiros em Relação as Consultas Médicas (↑)",NULL
2044,"Esperança de Vida ao Nascer (↑)",NULL
2045,"Percentual de Manifestações da Unidade de Saúde Respondidas no Prazo Legal (↑)",NULL
2046,"Proporção de Internações por Condições Sensíveis à Atenção Básica - ICSAB (↓)",NULL
2047,"Percentual de Casos de Doenças/ Agravos/ Eventos de Notificação Compulsória Imediata (DNCI) Investigadas Oportunamente (↑)",NULL
2048,"Taxa de Incidência de Tuberculose Todas as Formas (↓) ",NULL
2049," Número de Saídas Cirúrgicas (↑)",NULL
2050,"Número de Consultas Médicas Ambulatoriais Realizadas (↑)",NULL
2051,"Razão de Mortalidade Materna - RMM (↓)",NULL
2052,"Número de Consultas Multiprofissionais Ambulatoriais Realizadas (↑)",NULL
2053,"Número de Saídas Clínicas (↑)",NULL
2054,"Proporção de Vacinas Selecionadas que Compõem o Calendário Nacional de Vacinação para Crianças Menores de 1 ano de Idade (Pentavalente – 3ª dose, Poliomielite – 3ª dose, Pneumocócica 10-Valente – 2ª dose) e Para Crianças de 1 ano de idade (Tríplice Viral – 1ª dose) – Com Coberturas Vacinais Preconizadas (↑)",NULL
2055,"Taxa de Cobertura do Teste do Pezinho (↑)",NULL
2056,"Cobertura Vacinal de Pentavalente (↑)",NULL
2057,"Percentual de Usuários Referenciados Pós-alta (90 Dias) (↑)",NULL
2058,"Percentual de Partos Cesáreos (↓)",NULL
2059,"Número de Óbitos por Dengue (↓)",NULL
2060,"Proporção de Partos Vaginais (↑)",NULL
2061,"Proporção de Gestantes com Atendimento Odontológico Realizado na Atenção Primária à Saúde. (↑).",NULL
2062," Cobertura Populacional Estimada pela Saúde Bucal na Atenção Básica (↑)",NULL
2063,"Proporção de Municípios com Nota do Indicador Sintético Final (Previne Brasil) Maior ou Igual a 5 (↑)",NULL
2064,"Percentual de Procedimentos em Práticas Integrativas Realizados pelo CREMIC (↑) ",NULL
2065,"Cobertura Vacinal da Pneumocócica 10 Valente (↑)",NULL
2066,"Cobertura da Atenção Primária à Saúde das Equipes Financiadas pelo Ministério da Saúde (↑)",NULL
2067,"Razão de Exames Citopatológicos do Colo do Útero (Papanicolau) em Mulheres de 25 a 64 Anos de Idade (↑)",NULL
2068,"Proporção de Crianças de 1 (um) Ano de Idade Vacinadas na APS Contra Difteria, Tétano, Coqueluche, Hepatite B, Infecções Causadas por Haemophilus Inﬂuenzae tipo b e Poliomielite Inativada (↑).",NULL
2069,"Proporção de Diabéticos com pelo menos 1 Consulta Realizada no Semestre (↑)",NULL
2070,"Cobertura De Exames Citopatológicos do Colo Do Útero em Mulheres Da População-Alvo",NULL
2071,"Proporção de Pessoas com Hipertensão, com Consulta e Pressão Arterial Aferida no Semestre (↑)",NULL
2072,"Proporção de Mulheres com Coleta de Citopatológico na Atenção Primária à Saúde (APS) (↑) ",NULL
2073,"Proporção de Gestantes com Realização de Exames para Sífilis e HIV (↑).",NULL
2074,"Taxa de Mortalidade por COVID-19 (↓)",NULL
2075,"Proporção de Gestantes com 6 ou mais Consultas Sendo a Primeira Consulta até 12ª Semana de Gestação (↑)",NULL
2076,"Percentual de Conclusão de Manutenções Corretivas em Equipamentos Médicos Assistenciais (↑)",NULL
2077,"Percentual de Autossuficiência em Internações de Média Complexidade – Fluxo de Acesso (↑)",NULL
2078,"Percentual de Autossuficiência em Internações de Alta Complexidade – Fluxo de Acesso (↑)",NULL
2079,"Número de Atendimentos no Hospital Dia (↑)",NULL
2080,"Taxa Bruta de Mortalidade Prematura Pelo Conjunto das 04 Principais Doenças Crônicas Não Transmissíveis (↓)",NULL
2081,"Percentual de processos prioritários otimizados na SES-GO (↑)",NULL
2082,"Índice de Giro de Leitos (↑) ",NULL
2083,"Taxa de Mortalidade Infantil (↓)",NULL
2084,"Cobertura Vacinal de Tríplice Viral Nas Crianças De 1 Ano de Idade (↑)",NULL
2085,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas à Organização da Unidade) (↓)",NULL
2086,"Percentual  de Oferta de Terapias (↑)",NULL
2087,"Coeficiente de Mortalidade por Hepatite B (↓)",NULL
2088,"Percentual de Recusa Familiar para Doação de Órgãos em Morte Encefálica (↓)",NULL
2089,"Taxa de Detecção de Hepatite C (↑)",NULL
2090,"Percentual de Exames Laboratoriais Liberados em até 2 Horas (↑)",NULL
2091,"Percentual de Absenteísmo de Exames de Diagnóstico (externo) (↓)",NULL
2092,"Percentual de Oferta de Exames de Diagnóstico (interno) (↑)",NULL
2093,"Proporção de Casos de Hepatite B Segundo Provável Fonte ou Mecanismo de Infecção e Ano de Diagnóstico (↓)",NULL
2094,"Percentual de Oferta de Exames de Diagnóstico (externo) (↑)",NULL
2095,"Razão entre Nascidos Vivos Informados e Estimados ",NULL
2096," Percentual de Oferta de Consultas Médicas Especializadas (↑)",NULL
2097,"Percentual de Atraso na Elaboração do Anexo I dos Contratos no Quadrimestre(↓)",NULL
2098,"Percentual de Cura dos Casos Novos de Tuberculose Pulmonar com Confirmação Laboratorial (↑)",NULL
2099,"Taxa de Utilização de Cateter Venoso Central (CVC) (↓)",NULL
2100,"Qualidade do Hemocomponente Produzido - Percentual de Conformidade (↑)  ",NULL
2101,"Razão de exames de mamografia de rastreamento realizados em mulheres na faixa etária de 50 a 69 anos (↑)",NULL
2102,"Percentual de Disponibilidade dos Equipamentos Médicos Assistenciais Críticos (↑)",NULL
2103,"Proporção de Gravidez na Adolescência (10-19 anos) (↓)",NULL
2104,"Índice de Envelhecimento  ",NULL
2105,"Taxa de Readmissão Hospitalar (29 Dias) (↓)",NULL
2106,"Taxa de Usuários com  Plano Terapêutico Individual (PTI) Elaborado (↑)",NULL
2107,"Percentual de Ocorrência de Glosas no SIA-SUS (↓)",NULL
2108,"Percentual de Absenteísmo (↓)",NULL
2109,"Taxa de Incidência de COVID-19 (↓)",NULL
2110,"Razão do Quantitativo de Exames de Imagem e Análise Clínica Ofertados (→)",NULL
2111,"Proporção de Pessoas com Diabetes, com Consulta e Hemoglobina Glicada Solicitada no Semestre (↑)",NULL
2112,"Percentual de Casos de Doenças/Agravos/Eventos de Notificação Compulsória Imediata (DNCI) Digitada Oportunamente (↑)",NULL
2113,"Número de Canais de Atendimento Efetivamente Ativo (↑)",NULL
2114,"Incidência de Sífilis Congênita (↓)",NULL
2115,"Percentual de Requisições Atendidas das Insulinas NPH e Regular (↑)",NULL
2116,"Percentual de Municípios que Atingiram Cobertura Vacinal ≥ 95% em Cada Vacina que Compõem o Indicador do Programa de Qualificação das Ações de Vigilância em Saúde (PQA-VS) (↑)",NULL
2117,"Taxa de Doações Espontâneas (↑) ",NULL
2118,"População Total por Faixa Etária e Sexo",NULL
2119,"Letalidade da COVID-19 (↓) ",NULL
2120,"Percentual de Satisfação de Doadores de Sangue (↑) ",NULL
2121,"Percentual de Manutenção Preventiva do Sistema Predial (MPSP) que Contemple as Áreas do Sistema Construtivo Predial (↑)",NULL
2122,"Índice de Desenvolvimento Humano (IDH) (↑)",NULL
2123,"Razão de Dependência  ",NULL
2124,"Taxa de Ocupação Hospitalar/Institucional (→)",NULL
2125,"Tempo Médio de Atendimento ao Paciente (Tempo Porta Atendimento) (↓)",NULL
2126,"Percentual de Notificação de Potenciais Doadores de Tecido Ocular em Óbitos por Parada Cardiorrespiratória (PCR) (↑)",NULL
2127,"Número de Centros de Atenção Psicossocial (CAPS) (↑)",NULL
2128,"Percentual da População Beneficiária de Planos de Saúde Privados ",NULL
2129,"Proporção da População Servida por Rede de Abastecimento de Água (↑)",NULL
2130,"Tempo Médio do Processo de Doação de Sangue (↓)",NULL
2131,"Percentual de Efetivação da Doação de Órgãos (↑)",NULL
2132,"Percentual de Cumprimento do Cronograma Físico Financeiro de Obra ou Serviço de Engenharia (↑)",NULL
2133,"Taxa de Desemprego (↓)",NULL
2134,"Percentual de Óbitos Maternos Investigados (↑)",NULL
2135,"Razão do Quantitativo de Consultas Ofertadas (↑ →)",NULL
2136,"Percentual de Leitos Gerais Implantados nos Hospitais Estaduais por Macrorregião no Quadrimestre (↑)",NULL
2137,"Densidade de Incidência de Infecção de Pneumonia Associada à Ventilação Mecânica (DI de PAV) (↓)",NULL
2138,"Percentual de Serviços Considerados Essenciais Oferecidos na Atenção Primária (↑)",NULL
2139,"Renda Média Domiciliar (↑)",NULL
2140,"Percentual de Diabéticos e Hipertensos Acompanhados na Atenção Primária (↑)",NULL
2141,"Número Absoluto de Casos de Doenças/Agravos/Eventos de Notificação Compulsória Notificados na Unidade de Saúde (↑)",NULL
2142,"Proporção de Pessoas Hipertensas com Pelo Menos 1 Consulta Realizada no Semestre (↑)",NULL
2143,"Taxa de Acidentes de Trabalho com Perfurocortantes (↓)",NULL
2144,"Proporção de Registro de Óbitos com Causa Básica Definida (↑)",NULL
2145,"Densidade de Incidência de Infecção do Trato Urinário Associada à Cateter Vesical de Demora (DI de ITU-AC) (↓)",NULL
2146,"Proporção de Internações por Infarto Agudo do Miocárdio (IAM) (↓)",NULL
2147,"Percentual de Requisições de Medicamentos para Toxoplasmose Atendidos em 48 horas (↑)",NULL
2148,"Taxa de Doador de Repetição (↑)",NULL
2149,"Proporção de Mulheres em Idade Fértil - 10-49 anos",NULL
2150,"Índice de Gini (↓)",NULL
2151,"Percentual de Consultas Especializadas com Mastologista para as Pacientes que Realizaram Mamografia nas Carretas de Prevenção das Policlínicas (↑)",NULL
2152,"Taxa Bruta de Natalidade",NULL
2153,"Taxa de Denúncia de Assédio no Trabalho (↓)",NULL
2154,"Proporção de Nascidos Vivos de Baixo Peso (↓)",NULL
2155,"Proporção da População por Sexo e Faixa Etária ",NULL
2156,"Percentual de Satisfação do Usuário (↑)",NULL
2157,"Média de Permanência Hospitalar (dias) (↓|→)",NULL
2158,"Densidade Demográfica ",NULL
2159,"Taxa de Pessoas com Emprego Formal (↑)",NULL
2160,"Razão de Tratamento de Denúncias de Assédio no Trabalho (↑)",NULL
2161,"Percentual de Regularidade de Licenças e Alvarás Necessários à Execução das Atividades e/ou Serviços Constantes do Contrato de Gestão (↑)",NULL
2162,"Número de Mulheres em Idade Fértil (10-49 anos)",NULL
2163,"Proporção da População Servida com Esgotamento Sanitário (↑)",NULL
2164,"Percentual de Absenteísmo de Consultas Médicas Especializadas (↓)",NULL
2165,"Percentual de Execução de Cirurgias Eletivas (AIH ou APAC) (↑)",NULL
2166,"Percentual de Cumprimento das Normativas para Solicitação de Recursos a Título de Investimento para Obras e Serviços de Engenharia  (↑)",NULL
2167,"Taxa de Ocupação do Centro Cirúrgico (↑)",NULL
2168,"Taxa de Infecção de Sítio Cirúrgico (ISC) (↓)",NULL
2169,"Taxa de Incidência de Casos Notificados de Dengue (↓)",NULL
2170," Densidade de Incidência de Infecção Primária de Corrente Sanguínea Laboratorial - DI de IPCL (↓)",NULL
2171,"Número Absoluto de Casos de Violência Interpessoal/Autoprovocada Registrados no SINAN (↑) ",NULL
2172,"Percentual de Leitos Bloqueados por Motivo Operacional (↓)",NULL
2173,"Taxa de Crescimento da População ",NULL
2174,"Percentual de Óbitos Não Fetais com Causa Básica Mal Definida Investigados (↑)",NULL
2175,"Percentual de Declaração de Óbitos Preenchidas Com Causa Básica Bem Definida (↑)",NULL
2176,"População de Nascidos Vivos",NULL
2177,"Taxa de Aplicação da Classificação de Robson nas Parturientes Submetidas à Cesariana (↑) ",NULL
2178,"Percentual de Municípios que Realizam a Inserção de Dispositivo Intrauterino-DIU na Atenção Básica (↑)",NULL
2179,"População Total Agrupada por Ciclos de Vida: Crianças, Adolescentes, Jovens, Adultos e Idosos",NULL
2180,"Cobertura Vacinal de Poliomielite (↑)",NULL
2181,"Taxa de Doador de Primeira Vez  (↑)",NULL
2182,"Proporção de Municípios que Realizaram o Monitoramento de Dados de Saúde da Pessoa Idosa no Estado de Goiás (↑)",NULL
2183,"Percentual de Recusa Familiar para Doação de Tecido Ocular em Óbitos por Parada Cardiorrespiratória (PCR) (↓)",NULL
2184,"Percentual de Óbitos Infantis Investigados  (↑)",NULL
2185,"Índice de Intervalo de Substituição de Leitos Hospitalares (dia) (↓)",NULL
2186,"Taxa de Utilização (TU) de Ventilação Mecânica (VM) (↓)",NULL
2187,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas ao Paciente)  (↓)",NULL
2188,"Porcentagem de Mortalidade Institucional (↓)",NULL
2189,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 72 Horas (↑)",NULL
2190,"Taxa de Utilização de Cateter Vesical de Demora (CVD) (↓)",NULL
2191,"Taxa de Mortalidade por Acidente de Transporte Terrestre (↓)",NULL
2192,"Percentual de Atendimento Interno às Solicitações de Hemocomponentes (↑) ",NULL
2193,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 10 Dias (↑)",NULL
2194,"Percentual  de Concessão de OPME (↑)",NULL
2195,"Proporção de Gestantes com pelo Menos 6 (seis) Consultas Pré-Natal Realizadas, Sendo a Primeira até a 12ª Semana de Gestação (↑)",NULL
2196,"Cobertura Vacinal de Febre Amarela na Criança Menor de 1 ano de Idade (↑)",NULL
2197,"Percentual de Óbitos com Doenças de Notificação Compulsória Investigados (↑)",NULL
2198,"Razão de Exames de Mamografia de Rastreamento Realizados em Mulheres de 50 a 69 Anos de Idade (↑)",NULL
2199," Proporção da População Servida por Coleta de Lixo (↑)",NULL
2200,"Variação da Proporção de Resíduos por Grupo (↓)",NULL
2201,"Percentual de Cumprimento dos Planos de Manutenção Preventiva (PMP) dos Sistemas de Climatização, Ventilação e Exaustão (↑)",NULL
2202,"Proporção de Óbitos Infantis e Fetais Investigados (↑)",NULL
2203,"Percentual de Óbitos Mulheres em Idade Fértil- MIF (10 a 49 Anos) Investigados (↑)",NULL
2204,"Taxa de Analfabetismo (↓)",NULL
2205,"Percentual de Conclusão do Plano de Manutenções Programadas em Equipamentos Médicos Assistenciais (↑)",NULL
2206,"Taxa de Mortalidade de Câncer de Mama em Mulheres (↓)",NULL
2207,"Taxa de Readmissão em UTI (↓) (48 Horas) ",NULL
2208,"Taxa de Amostra de Sangue Descartada por Lipemia (↓)",NULL
2209,"Taxa de Recaída (3 Meses)  (↓)",NULL
2210,"Percentual de Ocorrência de Glosas no SIH-SUS (↓)",NULL
2211,"Produto Interno Bruto per Capita (PIB)",NULL
2212,"Índice de Produção de Hemocomponentes (↑)",NULL
2213,"Percentual de Cumprimento de Visita Técnica e Administrativa nas Unidades Assistidas pelo Hemocentro Coordenador (↑)",NULL
2214,"Percentual de Atendimento Externo às Solicitações de Hemocomponentes (↑) ",NULL
2215,"Incidência de Hepatite C (↓)",NULL
2216,"Percentual de Encaminhamentos para Atendimento Especializado (↓)",NULL
2217,"Incidência de Hepatite B (↓)",NULL
2218,"Taxa de Detecção de Hepatite B (↑)",NULL
2219,"Percentual de Divergência de Estoque Físico e Virtual de Medicamentos do Componente Especializado da Assistência Farmacêutica no Balanço Quinzenal (↓)",NULL
2220,"Número de Pacientes Habilitados no Serviço de Atenção Domiciliar Estadual  (SAD) (↑)",NULL
2221,"Proporção de Cura dos Casos Novos de Hanseníase Diagnosticados nos Anos das Coortes (↑)",NULL
2222,"Número Absoluto de Casos de Sarampo Confirmados (↓)",NULL
2223,"Prevalência de Excesso de Peso em Adultos (↓) ",NULL
2224,"Prevalência de Excesso de Peso para Idade Segundo IMC em Crianças Menores de 5 Anos (↓)",NULL
2225,"iRAPS – Índice da Rede de Atenção Psicossocial (↑)",NULL
2226,"Percentual de Manifestações Queixosas Recebidas no Sistema de Ouvidoria do SUS (↓)",NULL
2227,"Percentual de Execução de Cirurgias Eletivas Ambulatoriais (BPA) (↑)",NULL
2228,"Razão de Consultas de Enfermeiros em Relação as Consultas Médicas (↑)",NULL
2229,"Esperança de Vida ao Nascer (↑)",NULL
2230,"Percentual de Manifestações da Unidade de Saúde Respondidas no Prazo Legal (↑)",NULL
2231,"Proporção de Internações por Condições Sensíveis à Atenção Básica - ICSAB (↓)",NULL
2232,"Percentual de Casos de Doenças/ Agravos/ Eventos de Notificação Compulsória Imediata (DNCI) Investigadas Oportunamente (↑)",NULL
2233,"Taxa de Incidência de Tuberculose Todas as Formas (↓) ",NULL
2234," Número de Saídas Cirúrgicas (↑)",NULL
2235,"Número de Consultas Médicas Ambulatoriais Realizadas (↑)",NULL
2236,"Razão de Mortalidade Materna - RMM (↓)",NULL
2237,"Número de Consultas Multiprofissionais Ambulatoriais Realizadas (↑)",NULL
2238,"Número de Saídas Clínicas (↑)",NULL
2239,"Proporção de Vacinas Selecionadas que Compõem o Calendário Nacional de Vacinação para Crianças Menores de 1 ano de Idade (Pentavalente – 3ª dose, Poliomielite – 3ª dose, Pneumocócica 10-Valente – 2ª dose) e Para Crianças de 1 ano de idade (Tríplice Viral – 1ª dose) – Com Coberturas Vacinais Preconizadas (↑)",NULL
2240,"Taxa de Cobertura do Teste do Pezinho (↑)",NULL
2241,"Cobertura Vacinal de Pentavalente (↑)",NULL
2242,"Percentual de Usuários Referenciados Pós-alta (90 Dias) (↑)",NULL
2243,"Percentual de Partos Cesáreos (↓)",NULL
2244,"Número de Óbitos por Dengue (↓)",NULL
2245,"Proporção de Partos Vaginais (↑)",NULL
2246,"Proporção de Gestantes com Atendimento Odontológico Realizado na Atenção Primária à Saúde. (↑).",NULL
2247," Cobertura Populacional Estimada pela Saúde Bucal na Atenção Básica (↑)",NULL
2248,"Proporção de Municípios com Nota do Indicador Sintético Final (Previne Brasil) Maior ou Igual a 5 (↑)",NULL
2249,"Percentual de Procedimentos em Práticas Integrativas Realizados pelo CREMIC (↑) ",NULL
2250,"Cobertura Vacinal da Pneumocócica 10 Valente (↑)",NULL
2251,"Cobertura da Atenção Primária à Saúde das Equipes Financiadas pelo Ministério da Saúde (↑)",NULL
2252,"Razão de Exames Citopatológicos do Colo do Útero (Papanicolau) em Mulheres de 25 a 64 Anos de Idade (↑)",NULL
2253,"Proporção de Crianças de 1 (um) Ano de Idade Vacinadas na APS Contra Difteria, Tétano, Coqueluche, Hepatite B, Infecções Causadas por Haemophilus Inﬂuenzae tipo b e Poliomielite Inativada (↑).",NULL
2254,"Proporção de Diabéticos com pelo menos 1 Consulta Realizada no Semestre (↑)",NULL
2255,"Cobertura De Exames Citopatológicos do Colo Do Útero em Mulheres Da População-Alvo",NULL
2256,"Proporção de Pessoas com Hipertensão, com Consulta e Pressão Arterial Aferida no Semestre (↑)",NULL
2257,"Proporção de Mulheres com Coleta de Citopatológico na Atenção Primária à Saúde (APS) (↑) ",NULL
2258,"Proporção de Gestantes com Realização de Exames para Sífilis e HIV (↑).",NULL
2259,"Taxa de Mortalidade por COVID-19 (↓)",NULL
2260,"Proporção de Gestantes com 6 ou mais Consultas Sendo a Primeira Consulta até 12ª Semana de Gestação (↑)",NULL
2261,"Percentual de Conclusão de Manutenções Corretivas em Equipamentos Médicos Assistenciais (↑)",NULL
2262,"Percentual de Autossuficiência em Internações de Média Complexidade – Fluxo de Acesso (↑)",NULL
2263,"Percentual de Autossuficiência em Internações de Alta Complexidade – Fluxo de Acesso (↑)",NULL
2264,"Número de Atendimentos no Hospital Dia (↑)",NULL
2265,"Taxa Bruta de Mortalidade Prematura Pelo Conjunto das 04 Principais Doenças Crônicas Não Transmissíveis (↓)",NULL
2266,"Percentual de processos prioritários otimizados na SES-GO (↑)",NULL
2267,"Índice de Giro de Leitos (↑) ",NULL
2268,"Taxa de Mortalidade Infantil (↓)",NULL
2269,"Cobertura Vacinal de Tríplice Viral Nas Crianças De 1 Ano de Idade (↑)",NULL
2270,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas à Organização da Unidade) (↓)",NULL
2271,"Percentual  de Oferta de Terapias (↑)",NULL
2272,"Coeficiente de Mortalidade por Hepatite B (↓)",NULL
2273,"Percentual de Recusa Familiar para Doação de Órgãos em Morte Encefálica (↓)",NULL
2274,"Taxa de Detecção de Hepatite C (↑)",NULL
2275,"Percentual de Exames Laboratoriais Liberados em até 2 Horas (↑)",NULL
2276,"Percentual de Absenteísmo de Exames de Diagnóstico (externo) (↓)",NULL
2277,"Percentual de Oferta de Exames de Diagnóstico (interno) (↑)",NULL
2278,"Proporção de Casos de Hepatite B Segundo Provável Fonte ou Mecanismo de Infecção e Ano de Diagnóstico (↓)",NULL
2279,"Percentual de Oferta de Exames de Diagnóstico (externo) (↑)",NULL
2280,"Razão entre Nascidos Vivos Informados e Estimados ",NULL
2281," Percentual de Oferta de Consultas Médicas Especializadas (↑)",NULL
2282,"Percentual de Atraso na Elaboração do Anexo I dos Contratos no Quadrimestre(↓)",NULL
2283,"Percentual de Cura dos Casos Novos de Tuberculose Pulmonar com Confirmação Laboratorial (↑)",NULL
2284,"Taxa de Utilização de Cateter Venoso Central (CVC) (↓)",NULL
2285,"Qualidade do Hemocomponente Produzido - Percentual de Conformidade (↑)  ",NULL
2286,"Razão de exames de mamografia de rastreamento realizados em mulheres na faixa etária de 50 a 69 anos (↑)",NULL
2452,"Índice de Giro de Leitos (↑) ",NULL
2287,"Percentual de Disponibilidade dos Equipamentos Médicos Assistenciais Críticos (↑)",NULL
2288,"Proporção de Gravidez na Adolescência (10-19 anos) (↓)",NULL
2289,"Índice de Envelhecimento  ",NULL
2290,"Taxa de Readmissão Hospitalar (29 Dias) (↓)",NULL
2291,"Taxa de Usuários com  Plano Terapêutico Individual (PTI) Elaborado (↑)",NULL
2292,"Percentual de Ocorrência de Glosas no SIA-SUS (↓)",NULL
2293,"Percentual de Absenteísmo (↓)",NULL
2294,"Taxa de Incidência de COVID-19 (↓)",NULL
2295,"Razão do Quantitativo de Exames de Imagem e Análise Clínica Ofertados (→)",NULL
2296,"Proporção de Pessoas com Diabetes, com Consulta e Hemoglobina Glicada Solicitada no Semestre (↑)",NULL
2297,"Percentual de Casos de Doenças/Agravos/Eventos de Notificação Compulsória Imediata (DNCI) Digitada Oportunamente (↑)",NULL
2298,"Número de Canais de Atendimento Efetivamente Ativo (↑)",NULL
2299,"Incidência de Sífilis Congênita (↓)",NULL
2300,"Percentual de Requisições Atendidas das Insulinas NPH e Regular (↑)",NULL
2301,"Percentual de Municípios que Atingiram Cobertura Vacinal ≥ 95% em Cada Vacina que Compõem o Indicador do Programa de Qualificação das Ações de Vigilância em Saúde (PQA-VS) (↑)",NULL
2302,"Taxa de Doações Espontâneas (↑) ",NULL
2303,"População Total por Faixa Etária e Sexo",NULL
2304,"Letalidade da COVID-19 (↓) ",NULL
2305,"Percentual de Satisfação de Doadores de Sangue (↑) ",NULL
2306,"Percentual de Manutenção Preventiva do Sistema Predial (MPSP) que Contemple as Áreas do Sistema Construtivo Predial (↑)",NULL
2307,"Índice de Desenvolvimento Humano (IDH) (↑)",NULL
2308,"Razão de Dependência  ",NULL
2309,"Taxa de Ocupação Hospitalar/Institucional (→)",NULL
2310,"Tempo Médio de Atendimento ao Paciente (Tempo Porta Atendimento) (↓)",NULL
2311,"Percentual de Notificação de Potenciais Doadores de Tecido Ocular em Óbitos por Parada Cardiorrespiratória (PCR) (↑)",NULL
2312,"Número de Centros de Atenção Psicossocial (CAPS) (↑)",NULL
2313,"Percentual da População Beneficiária de Planos de Saúde Privados ",NULL
2314,"Proporção da População Servida por Rede de Abastecimento de Água (↑)",NULL
2315,"Tempo Médio do Processo de Doação de Sangue (↓)",NULL
2316,"Percentual de Efetivação da Doação de Órgãos (↑)",NULL
2317,"Percentual de Cumprimento do Cronograma Físico Financeiro de Obra ou Serviço de Engenharia (↑)",NULL
2318,"Taxa de Desemprego (↓)",NULL
2319,"Percentual de Óbitos Maternos Investigados (↑)",NULL
2320,"Razão do Quantitativo de Consultas Ofertadas (↑ →)",NULL
2321,"Percentual de Leitos Gerais Implantados nos Hospitais Estaduais por Macrorregião no Quadrimestre (↑)",NULL
2322,"Densidade de Incidência de Infecção de Pneumonia Associada à Ventilação Mecânica (DI de PAV) (↓)",NULL
2323,"Percentual de Serviços Considerados Essenciais Oferecidos na Atenção Primária (↑)",NULL
2324,"Renda Média Domiciliar (↑)",NULL
2325,"Percentual de Diabéticos e Hipertensos Acompanhados na Atenção Primária (↑)",NULL
2326,"Número Absoluto de Casos de Doenças/Agravos/Eventos de Notificação Compulsória Notificados na Unidade de Saúde (↑)",NULL
